date,MMM,AXP,T,BA,CAT,CVX,CSCO,KO,DD,XOM,GE,GS,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,DIS
2017-08-31,203.2945,85.4673,36.5118,238.3785,116.2538,106.6219,31.6976,44.8229,83.93,75.6301,24.1405,223.03900000000002,149.1147,34.8638,141.6146,131.5643,89.8935,159.02200000000002,62.8667,74.3964,52.6352,33.3043,90.8917,119.7927,119.0072,197.4812,46.8675,103.3369,77.2558,100.3924
2017-08-30,202.6677,85.0603,36.7165,239.1743,116.3132,106.7309,31.4811,44.6655,83.19,75.4022,23.875,221.7232,149.244,34.6848,141.1492,130.2722,90.3089,158.5846,62.1382,73.6402,52.2066,32.8429,90.4977,120.4155,118.8879,194.4827,47.013999999999996,103.5465,77.7209,102.0491
2017-08-29,201.9015,84.7923,36.8919,239.2041,114.7894,106.8597,30.9792,44.7245,82.24,75.749,24.0323,219.2709,149.0848,34.5258,141.7235,131.4052,90.1012,157.5011,62.1382,72.685,52.3755,32.8919,90.9409,121.6018,117.9933,195.3267,47.3951,103.5864,77.9485,101.7515
2017-08-28,201.4439,84.7824,36.9797,235.9118,113.8593,106.7606,31.0383,44.695,82.88,75.7688,24.0618,218.9119,149.7415,34.4463,141.0997,130.9381,90.5957,157.7876,62.3351,72.4661,53.3687,32.8625,91.0887,121.8192,114.6433,193.6984,47.4928,103.5964,77.2163,101.7416
2017-08-25,201.1155,84.8419,37.0284,234.6287,114.1363,107.2263,30.9399,44.8426,82.66,76.0165,24.0815,221.0181,148.0204,34.4661,142.3175,130.8785,90.8825,156.9477,61.961000000000006,72.4561,53.5376,32.7839,91.1281,125.0221,114.3849,192.9736,47.5612,103.1672,77.81,101.5928
2017-08-24,201.1056,84.7327,36.7262,237.4635,113.5723,106.4436,30.743000000000002,44.6852,82.39,75.6301,23.8946,221.5347,146.6357,34.5059,141.5255,131.2462,90.5166,156.5425,61.7346,72.3268,53.478,32.6268,90.8917,124.1325,114.6135,193.3608,47.1997,103.0374,77.523,100.7099
2017-08-23,201.6528,84.6533,36.9602,236.8169,113.5426,105.6213,30.4281,44.8131,82.76,75.9075,23.9831,221.2863,147.4764,34.4562,140.7334,131.1573,90.6649,156.9378,61.1833,72.3566,53.2495,32.6367,91.0591,125.7042,116.3332,192.8544,47.1704,102.9975,79.1261,100.69
2017-08-22,203.2597,84.6732,37.0187,238.4681,114.6014,105.3736,30.7726,44.8721,83.01,76.0363,24.1896,222.1208,148.2776,34.4463,139.6146,131.4052,90.5561,157.75799999999998,61.4491,72.7944,53.766000000000005,32.5483,91.4039,126.3073,115.0012,193.4005,47.2387,103.8859,79.1855,101.9499
2017-08-21,202.3594,84.6732,36.6288,234.4198,112.4047,104.79899999999999,30.191999999999997,44.9509,81.83,75.6796,24.0815,219.3491,147.5753,34.7147,138.9413,131.7993,89.6363,156.4931,61.0061,71.7895,53.2495,32.1654,91.4729,125.9909,114.5936,190.6602,47.0336,103.0374,78.8787,100.3627
2017-08-18,201.3503,84.7526,36.4241,234.5093,112.7214,105.4925,29.8869,44.941,81.18,75.9372,24.1405,220.7002,145.8839,34.8041,138.3175,130.9894,89.7451,155.9002,60.5336,72.1278,54.5805,32.077,91.0887,126.4259,114.7924,189.4588,46.5939,102.3287,78.4829,99.8964
2017-08-17,203.1508,85.4574,36.6483,234.3303,111.9496,104.9377,30.5462,45.128,80.86,75.5607,24.3371,219.9749,148.0402,34.9632,139.3076,131.3944,89.6561,156.0286,60.8781,72.0382,57.0737,32.3519,90.6947,126.7225,115.4087,191.3254,46.7893,101.9793,78.8688,100.571
2017-08-16,205.6933,86.7478,37.2623,236.3196,112.9193,105.8492,31.8255,45.4626,82.01,76.7596,24.6813,224.1376,150.5921,35.5994,141.0898,132.5104,91.0803,157.0267,61.7247,73.282,58.1464,32.7545,91.0591,127.9878,117.2974,192.3878,47.2974,103.1372,80.1355,101.3844
2017-08-15,204.9612,86.1522,37.1941,237.8912,112.4542,106.4932,31.5795,45.4527,81.58,77.3244,24.7206,226.1047,148.5347,35.7883,140.6641,131.7302,91.7133,155.7618,61.5278,72.8541,58.1663,32.7741,90.8227,127.5726,114.5737,193.1126,47.3658,102.2837,79.9277,100.7
2017-08-14,205.1492,84.8419,37.5255,235.882,112.5136,106.6305,31.3335,45.0689,81.15,77.5126,24.9369,225.8762,152.5802,36.1263,140.9116,131.8289,91.4759,155.4061,61.6952,72.8342,59.3781,32.7054,90.281,127.3156,115.7495,192.3282,47.6589,101.5263,79.8584,100.5908
2017-08-11,203.7741,83.6706,37.1356,233.6241,111.6626,107.1406,30.9694,44.8623,80.97,77.4928,24.7796,222.6871,153.1935,35.6591,140.4364,131.4536,90.4177,155.4456,61.4097,71.7554,58.5735,32.6465,89.9756,126.7126,115.4926,191.6431,46.9554,99.7523,79.5615,101.1761
2017-08-10,204.0214,83.9386,37.2233,231.6348,111.9595,108.0037,30.5069,45.0099,80.81,78.2458,24.8779,224.0283,152.2043,35.9275,140.4364,131.4437,91.1792,154.7736,61.2128,70.6766,58.6728,32.8134,90.3696,128.2053,115.3641,191.1963,46.9163,99.1543,79.8188,100.5412
2017-08-09,204.2687,85.0603,37.389,233.0571,113.137,108.7688,31.116999999999997,44.8623,81.33,78.7115,25.2811,229.5024,153.5693,36.3749,140.36700000000002,131.582,92.5045,153.0936,61.518,71.7257,59.4973,32.8429,90.5469,128.66,115.7989,193.4402,47.1117,100.6293,80.7589,102.0094
2017-08-08,204.2193,85.3085,37.389,236.80700000000002,113.2062,108.2391,31.1662,44.8721,81.12,78.4662,25.1336,230.5356,151.6801,36.1959,140.7037,130.6339,92.6529,153.0936,61.3506,72.0424,59.0602,32.6759,90.212,127.0783,116.777,193.5097,47.483000000000004,100.9383,80.2344,106.1263
2017-08-07,205.2185,85.2191,37.545,237.5288,113.5031,107.68,31.3335,44.9115,81.79,78.6625,25.2024,231.3999,151.6801,36.2158,140.5651,131.2166,92.9892,153.1431,61.8626,71.6564,59.388000000000005,32.7054,90.0741,127.3255,117.1031,193.3906,47.736999999999995,101.1476,79.9296,105.5013
2017-08-04,205.4262,85.3383,37.4573,235.0371,113.1469,108.0037,31.2941,44.7737,82.01,78.7115,25.3499,228.2903,151.0866,36.0866,142.2209,131.5326,92.6331,152.0066,62.1185,71.9335,59.3582,33.0294,89.3156,128.2053,120.0376,193.4899,47.7859,100.5496,79.1429,106.8306
2017-08-03,205.3965,84.9114,37.3111,235.571,112.3652,107.3367,31.058000000000003,44.941,81.33,78.9863,25.3303,222.5282,149.148,36.2754,142.0053,131.7005,91.4858,152.89600000000002,62.532,71.40899999999999,59.7356,32.8232,89.5028,128.0768,119.6522,193.3807,47.4928,100.2506,79.5264,108.2492
2017-08-02,203.2102,84.6732,37.3013,235.2744,111.9001,108.34700000000001,31.0186,44.8623,82.32,79.0942,25.0943,224.7933,148.8612,36.1537,141.5252,130.5252,92.0892,154.744,62.4532,71.5179,59.388000000000005,32.3225,89.6801,127.2563,118.9112,191.6233,47.102,100.9383,79.192,107.8028
2017-08-01,205.4262,85.3383,37.8959,236.7477,111.91,107.68,31.1465,44.8623,82.66,78.6723,25.0156,225.5185,148.8612,36.2158,142.2209,130.8709,92.01,152.224,62.4532,71.8346,59.4377,32.1654,89.7392,127.7308,117.4588,190.8588,47.7663,100.5296,79.1625,109.7273
2017-07-31,199.0156,84.6037,38.0128,239.7337,112.7511,107.1013,30.9497,45.1083,82.21,78.5447,25.1828,223.8594,147.971,34.9992,141.7408,131.0783,90.7935,153.311,62.8864,71.9533,58.653,32.2431,89.4633,126.6236,117.1525,190.4418,47.2876,99.2241,78.661,109.0528
2017-07-28,197.5811,84.1768,38.0128,238.5571,112.8995,106.0518,31.0186,45.2756,83.98,78.1129,25.1041,222.1506,146.4675,34.8413,141.3685,130.2191,90.2792,154.0127,63.1128,72.2898,58.2755,32.2334,88.8625,125.7537,117.4489,189.7865,46.8382,98.8155,78.484,109.0825
2017-07-27,197.9076,83.2338,38.4125,238.2901,113.1666,104.0802,31.0678,45.3838,84.59,79.3199,25.3598,220.0345,146.1213,34.5058,142.1327,129.2117,90.5463,155.0997,62.6993,72.4086,57.75899999999999,32.0876,89.3254,124.4389,117.2711,187.5823,46.7112,99.234,78.4545,109.1222
2017-07-26,196.8985,84.6732,37.0674,230.825,112.3256,103.1092,31.1564,45.0099,84.43,78.8685,25.1631,220.7995,145.0926,34.2888,142.4168,129.3302,90.9221,154.6649,60.8387,73.2895,57.9676,31.9806,87.9661,124.5575,118.1109,189.3893,43.3795,100.5097,77.5891,106.0866
2017-07-25,197.2547,84.7824,35.3032,210.071,113.3349,102.3932,31.609,44.5179,85.1069,78.7704,25.0156,220.1339,145.3696,34.2098,143.23,130.2487,91.7826,157.1947,61.39,73.428,58.9907,32.1848,87.8084,126.0008,118.9804,189.0418,42.9692,99.6526,77.2154,105.5708
2017-07-24,207.75099999999998,84.3754,35.313,209.7942,107.0418,101.2259,31.3532,44.1243,83.97200000000001,78.3779,25.0058,216.7561,143.0056,34.0421,143.0341,131.3647,90.2792,150.0598,61.5968,72.8441,58.5536,32.3987,86.8628,124.9332,121.65799999999999,189.5283,42.7054,100.0313,75.6125,106.1461
2017-07-21,208.8986,84.961,35.5859,209.7546,105.4685,101.275,31.3335,44.3112,84.1612,78.6232,25.4778,218.743,145.0531,34.269,144.102,133.6363,89.8935,152.1054,61.6558,73.0321,59.5469,32.5543,87.2864,123.7173,122.0137,190.412,43.2134,99.2639,74.8848,106.2354
2017-07-20,210.1748,84.7228,35.5956,207.9155,106.1908,102.6286,31.3532,44.1046,84.4499,79.3494,26.2448,220.8492,145.4289,34.2888,144.6702,134.8807,90.2001,152.392,61.961000000000006,73.4577,58.7026,32.6126,87.2765,123.1439,120.9861,190.13400000000001,43.2037,97.779,74.757,106.5033
2017-07-19,209.8286,85.2985,35.2155,208.5088,106.7152,102.4618,31.3925,44.1144,84.9675,79.3396,26.4906,221.4155,151.6307,34.1013,144.5429,133.5375,90.2001,152.0758,61.646,73.1014,57.3816,32.6904,87.0302,125.0123,121.6086,187.8405,42.4514,97.9185,74.6095,105.9676
2017-07-18,209.047,84.8916,35.079,205.8985,105.9435,101.736,31.0088,43.957,83.6236,79.0942,26.4414,221.8526,150.513,34.0717,150.8819,132.7968,90.0715,152.145,61.4392,72.5472,57.2624,32.4376,86.6366,124.0929,121.164,185.5171,42.3634,97.2508,74.934,104.9061
2017-07-17,209.4131,84.5938,35.4689,206.6499,106.9231,102.2166,30.9989,44.016000000000005,84.2806,79.3494,26.3726,227.7638,152.2142,34.0125,149.9119,130.5154,90.38799999999999,153.4296,61.6361,72.5967,57.4014,32.3307,85.5712,124.7849,121.6382,185.0207,42.6565,96.5033,75.1012,103.9538
2017-07-14,209.5021,84.6533,35.3812,206.1655,106.8543,102.4422,30.9202,43.9668,84.3702,79.7615,26.3333,227.1081,151.2152,34.2197,151.11700000000002,130.9598,91.2386,153.4494,62.0791,72.0325,57.61,32.5057,85.1314,124.2807,121.9346,185.5668,42.5588,96.6029,75.0717,104.2514
2017-07-13,208.8294,84.7427,35.2935,203.9111,106.5596,102.1381,30.7726,43.7208,83.4245,79.4573,26.3431,228.8963,151.6208,33.7855,150.5194,130.22899999999998,92.0793,153.2122,61.9118,71.0329,57.5504,32.3598,84.7404,123.9941,121.5987,184.1569,42.4904,95.6163,73.8031,103.4578
2017-07-12,209.0371,84.1967,35.8978,204.1187,107.041,101.9027,30.6643,43.7995,84.4598,79.4475,26.1366,225.90599999999998,150.9284,33.7954,150.588,130.5944,91.4957,154.7341,61.8035,70.4193,57.8285,32.3015,84.9946,123.8161,122.23100000000001,185.3583,42.2267,95.8555,72.7115,103.54700000000001
2017-07-11,207.4147,83.5416,35.6736,203.9506,106.3337,101.1474,30.5954,43.6224,82.2,79.0942,25.9399,225.4688,148.9601,33.4698,150.0883,129.6067,91.8122,153.0838,61.3703,69.2712,57.7888,32.2529,84.8089,123.6184,122.0631,184.6236,41.9042,95.0881,72.2493,103.0114
2017-07-10,208.2358,83.6805,35.8978,201.6666,105.9407,101.069,30.4872,43.6716,82.2,78.6625,25.6056,224.3661,149.5337,33.2034,150.3136,129.9228,92.1683,153.6866,61.8527,69.2613,58.3351,32.4862,85.1216,124.3302,121.5888,185.6164,42.2071,94.7692,72.0133,102.7634
2017-07-07,207.3454,83.7103,36.044000000000004,200.0945,105.0369,101.5104,30.4085,43.6815,81.6624,78.7213,25.7138,223.8097,150.5723,33.4303,149.8433,130.9005,92.821,154.4277,62.1776,68.7466,57.5902,32.4279,85.669,125.7141,121.1442,186.6192,42.4807,93.6031,74.0784,102.4955
2017-07-06,205.7923,83.1246,36.2389,199.2145,104.6341,101.8341,30.2313,43.6913,81.2244,78.6232,25.8711,225.2105,150.3943,33.1836,149.2751,130.8808,92.3562,151.2852,62.1185,67.8658,56.7757,32.3015,85.3953,124.7355,120.4328,185.6065,42.5198,92.9354,74.2161,102.5253
2017-07-05,207.5136,84.2662,36.6775,199.5408,105.5969,102.6188,30.6151,44.1046,80.8561,79.3396,26.8937,226.5517,151.0273,33.8842,150.5586,131.9869,92.6529,151.2654,63.162,68.3705,57.173,32.7099,85.6885,124.9233,121.322,186.9072,43.0596,93.6928,74.0686,104.0133
2017-07-03,207.5829,84.15700000000001,36.6679,196.357,105.086,104.2666,30.5462,44.0456,81.762,80.5662,26.9921,225.7967,152.3329,33.0159,152.4299,131.2561,91.7331,150.7022,63.2703,67.4699,58.2557,32.8849,85.7569,125.8822,120.6205,185.3186,43.3971,93.035,74.1079,105.8153
2017-06-30,205.9604,83.3066,36.3023,195.5264,105.5674,102.3343,30.517,44.1341,80.3483,79.2218,26.5594,220.4518,151.7296,33.2922,150.7153,130.6536,89.9034,151.3544,63.0931,68.2221,58.6033,32.6613,85.1803,125.0815,120.6502,184.0973,43.0692,93.4636,74.4226,104.6238
2017-06-29,205.6241,82.7033,36.1964,195.2397,103.7794,102.1283,30.6242,44.1144,80.0995,79.1924,26.5692,222.9454,150.5031,33.0948,151.0092,130.9993,89.6575,151.3247,63.3392,67.7866,52.8125,32.7002,85.0239,124.9431,120.1957,183.9484,42.8281,94.1014,74.6685,104.0921
2017-06-28,208.3644,83.0395,36.5043,197.3754,104.5752,102.2853,31.2775,44.5966,80.9158,80.0069,26.6282,221.7632,151.5614,33.7461,152.1752,132.1647,88.3493,152.481,64.1465,69.0831,53.0012,32.8168,86.3727,126.3172,121.0355,184.3753,43.2428,95.9053,75.2388,105.2245
2017-06-27,207.5334,82.1594,36.2734,196.6536,102.0996,102.0793,30.9655,44.3309,80.3284,79.5947,26.7561,218.8424,150.5822,33.2034,151.6167,133.34,86.6083,151.9078,64.5206,68.4992,52.593999999999994,32.8363,86.6073,125.9217,120.1364,183.2832,43.2428,94.5798,74.7471,103.7967
2017-06-26,210.3331,82.0407,36.7064,197.7314,102.4139,102.1479,31.4335,44.7049,80.7963,79.7223,27.1494,219.0013,149.7711,33.6178,152.08700000000002,134.6535,85.8115,152.145,64.8947,69.8056,52.9218,33.0988,87.3403,126.4852,120.413,183.7995,44.1204,94.8987,74.2456,103.9542
2017-06-23,210.62,81.3089,36.514,199.9561,102.2764,102.9915,31.2872,44.5277,80.6271,80.0854,27.1101,215.7725,149.6623,33.7362,150.9897,134.7424,85.4378,152.8169,65.1309,70.4786,52.4947,33.2252,87.399,126.1985,120.7589,183.9286,43.7732,95.2575,73.5966,102.7628
2017-06-22,209.9473,81.3386,36.6583,197.1974,102.0111,102.45200000000001,31.0532,44.3506,80.9755,79.5653,27.0904,218.3357,153.7869,33.9039,151.2738,134.3671,85.5951,152.9751,64.9931,69.5384,52.0477,33.1183,87.0178,126.8411,120.7095,185.1696,43.8021,93.633,74.2653,102.6249
2017-06-21,210.5804,81.29899999999999,36.7064,196.9305,101.6477,102.4912,31.0435,44.4982,80.5574,79.9185,27.3166,221.03799999999998,154.8848,34.121,150.6761,133.2412,85.6935,151.9177,64.4418,69.5483,52.2364,32.9432,87.3794,127.10799999999999,120.2945,183.6009,43.7925,94.221,74.9733,103.196
2017-06-20,211.0751,81.5957,37.1971,196.0999,105.1548,104.4432,31.0532,44.882,82.7475,80.7723,27.6607,223.6309,155.9531,34.3973,151.8126,132.5598,86.087,152.2537,63.5263,69.192,51.2133,32.6321,87.6042,127.27600000000001,120.0573,181.9627,44.3036,94.0615,74.2849,102.3492
2017-06-19,211.0751,80.9727,37.4376,196.8415,105.5969,105.4044,31.1897,44.6557,83.1856,81.2139,28.3196,224.6542,157.0807,35.0387,151.7049,132.4116,86.6279,151.3346,62.6895,70.1421,51.6702,32.3015,87.829,126.8015,120.3933,181.7145,44.9112,94.4702,74.2456,103.7573
2017-06-16,210.9563,80.5475,37.4857,194.2312,105.7049,106.2774,30.8387,44.5868,82.1005,81.9302,28.5162,220.3624,154.9343,34.7426,152.2339,132.6882,84.7689,150.1982,61.9905,69.2811,50.7564,32.0584,87.6335,127.9581,118.9903,180.3344,44.968999999999994,93.8523,73.9899,103.8952
2017-06-15,209.0272,79.8058,37.3703,193.2523,104.5261,104.296,30.79,44.5277,81.8018,80.7232,28.4572,221.7731,155.0629,34.8413,151.0974,131.3944,85.1525,149.3878,62.2071,69.1821,52.5443,31.9028,87.3599,127.54299999999999,119.3064,179.0933,44.9787,93.8523,77.59899999999999,104.35799999999999
2017-06-14,207.7609,79.9442,37.2548,190.2168,102.8658,104.5609,30.8095,44.5769,82.4489,80.5368,27.9754,225.0317,155.053,35.0584,150.6957,131.1277,85.664,148.9036,62.3843,69.5483,54.2925,31.7861,86.4411,126.4951,118.5753,180.3145,45.0269,94.9984,78.5725,104.5155
2017-06-13,206.8706,79.697,37.2163,188.9413,103.8875,106.0616,30.906999999999996,44.3112,83.5041,81.4101,27.7414,222.7368,152.3131,35.4038,151.1268,130.387,85.84100000000001,148.0538,62.2859,69.9244,53.9448,31.6792,86.0697,124.6564,118.6247,179.0192,44.8051,94.7592,78.1988,104.9291
2017-06-12,205.169,79.2816,37.5916,187.8636,104.2019,105.9733,30.4682,44.2424,81.7719,81.3807,28.2192,220.4617,150.5229,35.2557,152.03799999999998,130.1894,85.5558,146.7197,62.9258,69.0633,53.6667,31.7959,86.2456,124.2313,118.4468,177.2394,45.5091,93.1845,77.9235,105.4017
2017-06-09,204.7139,79.4201,37.3222,187.8932,104.0545,104.3647,30.5852,44.2326,82.5285,80.5957,27.2441,220.9883,151.2944,35.236,150.9799,129.903,85.5361,149.6942,62.9258,69.5978,53.1006,31.8639,86.1674,123.7963,119.1977,179.4246,45.0558,94.2409,78.1005,104.0035
2017-06-08,203.7345,79.0641,37.0431,187.7944,103.1605,102.0106,30.8192,44.0472,81.304,79.1139,26.9028,217.3323,151.8285,35.9958,149.0204,128.9352,83.559,149.6448,61.7628,71.211,52.8423,30.8721,85.8645,122.3629,118.5061,179.65200000000002,44.5447,95.7658,77.6186,102.7234
2017-06-07,202.8145,78.9256,37.2933,185.9849,101.68700000000001,101.785,30.8192,44.4181,80.9855,79.3984,26.9906,214.3717,153.2726,35.7787,147.923,129.1327,82.5361,150.1488,62.6033,71.6465,52.8721,31.1152,86.7637,122.0861,118.348,181.1549,44.8437,95.7658,77.835,104.2989
2017-06-06,203.2102,77.9763,37.2644,184.6501,102.7086,102.1774,30.7705,44.8768,80.6968,79.6928,27.2343,213.1299,152.5209,35.6504,149.2849,129.2117,81.6016,149.4471,63.1994,71.7752,52.1271,31.1833,86.79299999999999,121.8983,118.684,178.7918,44.7858,95.4668,77.6186,103.8853
2017-06-05,204.0115,78.0949,37.3414,186.8254,103.3472,101.2161,30.9655,44.8865,80.2986,78.6232,27.2831,212.5934,153.1044,35.8576,149.3241,128.7475,81.4344,150.9888,63.5903,71.5376,52.6536,31.4555,86.7343,123.2251,119.5337,177.358,44.7183,96.2242,78.9265,104.8897
2017-06-02,204.4864,77.6203,37.3991,188.09099999999998,104.084,101.1376,31.18,44.7889,80.1492,78.0148,27.1856,211.9179,153.6583,35.8379,148.9714,128.471,81.2869,151.9276,63.9812,71.023,52.6238,31.6403,86.5877,122.9991,120.66,177.3778,44.7858,95.8256,78.2972,105.5396
2017-06-01,202.1616,77.4126,37.3991,185.2137,103.7893,102.2754,31.024,44.6913,79.6813,79.1924,27.0296,213.6068,153.4605,35.6406,149.5788,127.1871,81.7,150.5935,63.776,69.38,51.9484,31.8056,86.1381,123.2448,120.334,177.5657,44.8533,95.0781,78.484,106.5538
2017-05-31,202.2803,76.0874,37.071999999999996,185.5202,103.5731,101.5006,30.7412,44.379,78.5664,78.9961,26.698,209.8812,151.8384,35.6307,149.5396,126.6636,80.8049,148.1822,63.6294,69.1227,52.4549,31.7472,86.09899999999999,122.7042,119.8301,173.215,44.9787,94.9087,77.2941,106.288
2017-05-30,200.27200000000002,76.2358,37.0912,184.7787,103.6124,102.0695,30.8875,44.34,77.3319,79.5849,26.6785,216.9945,152.2043,35.6998,148.6578,125.5377,82.5262,147.2394,63.4046,69.6869,52.3856,31.2416,85.4246,121.6035,119.8202,174.6092,44.5543,94.4004,76.8516,106.6818
2017-05-26,198.521,76.6017,36.6775,184.4919,103.7991,102.7168,30.712,44.3009,77.5012,80.0265,26.7663,221.3261,152.3329,35.7787,149.4025,125.3501,83.9623,147.1707,63.4437,69.2415,52.059,31.2514,85.27799999999999,121.5347,120.3933,175.50900000000001,43.7057,94.3506,76.8319,106.7508
2017-05-25,197.4031,76.5819,36.7834,184.9665,103.1704,103.0994,30.6535,44.3205,77.0432,80.2227,26.8053,220.2766,153.86700000000002,35.7787,150.0981,125.9525,83.9525,147.0921,63.56100000000001,68.905,51.8214,31.2708,84.8968,121.5937,120.7885,176.0528,43.696000000000005,94.7193,77.0089,105.6282
2017-05-24,195.375,76.2654,36.7064,183.167,102.1192,104.1881,30.7022,43.9496,78.0288,80.7527,27.1368,221.6232,152.4312,35.6406,149.422,125.1031,84.3066,146.8171,63.4535,68.0637,51.4848,31.1638,84.545,119.9524,120.6205,173.6204,43.4357,94.4901,76.8516,106.0615
2017-05-23,195.6125,76.3446,36.8603,181.4268,101.8048,104.2372,30.9655,43.3249,76.9934,81.0372,27.5756,217.4745,152.264,35.384,148.9518,125.1129,84.3558,145.1673,63.0821,67.9746,51.6729,31.2514,84.1345,119.5691,120.6106,173.2546,43.86,93.5433,77.1859,105.382
2017-05-22,196.3841,76.127,36.8026,181.6048,100.4884,104.0901,30.7997,43.12,77.0333,80.7527,27.4781,213.8902,153.3753,35.2952,149.5494,124.8578,83.3131,145.5306,62.5837,67.747,51.0493,31.2319,84.2615,119.5592,120.2055,172.7404,43.86,92.9952,77.2449,105.9827
2017-05-19,193.7031,75.949,36.793,178.7275,100.626,104.4824,30.4292,42.8467,77.4713,80.3994,27.3513,213.2664,153.7097,34.9301,148.9028,124.6027,83.3918,145.4914,62.3296,66.9948,51.2472,31.5625,84.2908,118.714,119.7115,170.6541,43.8021,92.16799999999999,77.4613,105.8744
2017-05-18,193.1491,75.5336,36.514,175.4053,98.4549,103.1582,30.595,42.7491,76.6948,80.2227,26.7955,213.0386,153.1196,34.7525,147.7271,124.5733,82.5852,144.3718,62.4371,67.0146,51.1581,31.3291,83.9292,118.8025,117.9429,169.5269,43.4357,91.4006,76.2517,105.0473
2017-05-17,192.7534,75.5238,36.0425,176.7697,98.3763,102.6972,32.9739,42.876000000000005,76.2169,80.4583,26.7273,211.6128,153.5032,34.5749,147.874,124.279,82.8902,143.7826,61.5674,66.7869,51.2769,31.3389,84.3104,118.1833,118.1504,166.9659,42.8956,91.4504,73.8719,104.6829
2017-05-16,194.6281,77.2643,36.7449,180.6457,100.5376,104.1391,33.4419,42.7979,78.7456,81.0078,27.3416,223.3757,155.6372,35.3446,150.5684,125.3582,86.1755,144.6468,62.3394,68.6971,52.247,31.6986,84.2908,117.8688,119.2965,166.2342,43.696000000000005,92.6713,73.8621,106.3274
2017-05-15,194.3528,77.462,37.1297,180.3392,100.6162,103.7507,33.3737,42.6808,79.1039,81.2531,27.4781,222.9004,154.7226,35.1571,148.4423,124.5929,85.9099,143.6549,62.0658,67.3412,53.227,32.2043,84.3788,118.1833,118.8248,169.606,43.7636,92.7509,75.0225,107.4598
2017-05-12,193.3103,76.6313,37.0335,181.1895,98.9363,102.8865,32.6132,42.5441,78.9447,81.0078,27.5659,220.6231,154.3194,35.0584,147.3254,121.3062,85.4968,142.7514,62.1244,67.292,53.6527,32.0973,84.242,118.5175,118.7364,169.8828,44.2072,92.2534,74.4521,108.0112
2017-05-11,193.4874,77.0566,36.9854,181.8717,99.2113,103.1293,32.7887,42.6222,78.6062,81.0667,28.1509,222.544,153.6113,35.2163,147.5997,120.8745,85.7328,141.6221,62.9649,67.3707,53.6923,32.1265,84.2224,118.4683,119.1786,171.3759,44.3808,91.6267,74.8651,107.9029
2017-05-10,193.3792,77.7785,36.995,181.1203,98.5924,103.4108,32.8959,42.5246,78.4469,80.3798,27.9852,222.6628,155.5093,35.532,148.1876,120.4918,85.9984,141.9265,62.486000000000004,68.2072,54.0091,32.1167,84.5352,118.6157,118.9231,171.4451,44.7279,91.7759,75.4257,107.9816
2017-05-09,194.6773,77.5708,36.7737,183.4043,97.5413,102.03200000000001,33.0519,42.466,78.75399999999999,80.0167,28.2094,221.5539,155.0668,35.8873,149.0301,120.8843,85.3296,141.7694,61.8508,67.9415,54.3357,32.1459,84.4472,117.8885,119.3555,171.2968,44.7665,91.5272,74.9438,110.3548
2017-05-08,195.3558,77.2939,37.1105,182.53099999999998,97.6199,103.5856,33.4322,42.8369,79.5169,80.5805,28.3459,222.8113,154.2899,36.055,149.9315,120.9235,85.6738,141.6515,62.5544,67.8431,53.7517,32.2133,84.5938,118.9302,118.98200000000001,172.4833,44.968999999999994,91.4476,74.3577,109.7147
2017-05-05,196.0934,77.4521,37.1009,181.54,97.8851,102.7214,33.5297,42.6417,80.3888,79.7347,28.4922,224.6332,153.1491,36.3313,150.441,121.1786,85.5755,141.3766,62.5153,67.9021,53.4052,32.2422,84.545,119.2152,119.2474,172.1669,45.0269,91.6167,74.7289,110.27600000000001
2017-05-04,196.2016,77.462,36.5717,179.6364,97.6395,101.7699,33.3249,42.6124,78.0605,79.3653,28.4727,224.356,152.2935,36.3609,154.3221,121.6103,85.6738,140.8757,61.9387,67.7152,53.92,32.2133,84.4961,118.7337,118.9034,172.06799999999998,44.2457,92.14399999999999,74.5726,109.4685
2017-05-03,194.3528,77.9565,36.9469,179.9504,99.7517,103.6245,33.3932,42.2806,78.2686,80.3958,28.502,224.0787,152.4312,36.4892,153.9146,121.00200000000001,85.5755,140.0606,62.1831,67.9809,53.9794,32.2326,84.4765,118.7337,118.2156,170.6046,44.5061,91.9649,74.006,109.9116
2017-05-02,193.271,78.6586,37.4761,179.9994,99.7222,102.3039,33.3834,42.3489,79.1999,79.7639,28.2679,222.9004,152.382,36.2104,154.3706,121.365,85.0837,138.6955,61.2742,68.1974,54.5139,32.3674,84.2713,118.2914,117.2525,172.1867,44.2747,92.0644,73.7716,112.6196
2017-05-01,191.5795,78.3521,37.6204,178.9691,100.2036,102.8477,33.1202,42.183,78.75399999999999,79.7736,28.2192,222.6331,151.6543,35.564,154.1184,121.0118,85.6345,138.61700000000002,60.9615,68.3056,54.4347,32.5311,85.1216,119.0973,116.8595,172.6316,44.2457,90.791,73.4883,112.97399999999999
2017-04-28,192.5826,78.3718,38.1304,181.3634,100.459,103.605,33.2177,42.1147,79.0116,79.3751,28.2679,221.5935,153.513,35.4072,155.5253,121.1394,85.5755,137.4189,60.9126,67.3707,54.8505,32.6659,85.3562,119.5691,116.9283,172.9184,44.2747,90.7512,73.4394,113.8307
